Internship Id,Role,Company Name,Location,Duration,Stipend,Intern Type,Skills,Perks,Hiring Since,Opportunity Date,Opening,Hired Candidate,Number of Applications,Website Link
2454968,Social Media Marketing Internship (Part time/Remote),DU Times,"('Work from home', 'Work from home', 'Work from home', 'Work from home')",6 Months,"₹ 1,000-2,000 /month",['Internship'],"['Certificate', 'Letter of recommendation', 'Flexible work hours']","['Certificate', 'Letter of recommendation', 'Flexible work hours']",Hiring since August 2018,80 opportunities posted,6,117 candidates hired,26 applicants,https://www.dutimes.com/
2454963,Social Media Marketing Internship (Part time/Remote),Mallika Sehgal,"('Work from home', 'Work from home', 'Work from home', 'Work from home')",5 Months,"₹ 2,500 /month",['Internship'],"['Bootstrap', 'Canva', 'Creative Writing', 'Digital Marketing', 'Email Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Facebook Marketing', 'Instagram Marketing', 'Search Engine Marketing (SEM)', 'Search Engine Optimization (SEO)', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since April 2021,40 opportunities posted,3,17 candidates hired,44 applicants,https://instagram.com/mallikaasehgal
2454962,Flutter Development Internship (Part time),Pragament Tech Solutions Private Limited,"('Hyderabad', 'Ahmedabad, Amritsar, Chandigarh, Chennai, Delhi, Gurgaon, Kolkata, Pune, Surat, Bangalore, Hyderabad, Vadodara, Mumbai, Noida, Bangarapet', 'Faridabad, Chennai, Dehradun, Delhi, Ghaziabad, Gurgaon, Kolkata, Patna, Pune, Surat, Udaipur, Bangalore, Hyderabad, Mumbai, Noida', 'Hyderabad')",6 Months,"₹ 10,000 /month +  Incentives",['Internship'],"['Dart', 'Flutter']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', '5 days a week']",Hiring since July 2023,11 opportunities posted,6,13 candidates hired,36 applicants,
2454951,Accounts Internship,TIME TOURS,"('Kolkata', 'Kolkata', 'Kolkata', 'Kolkata')",6 Months,"₹ 4,000-6,500 /month",['Internship'],['Accounting'],"['Certificate', 'Letter of recommendation']",Hiring since July 2019,106 opportunities posted,2,21 candidates hired,23 applicants,
2453366,Digital Marketing Internship,Trigger Happy,"('Mumbai', 'Mumbai', 'Mumbai', 'Mumbai')",2 Months,"₹ 15,000 /month",['Internship'],"['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', '5 days a week']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', '5 days a week']",Hiring since April 2024,1 opportunity posted,2,,57 applicants,https://instagram.com/math_entertainment_network
2454939,Accounting & Tally Internship,Haresh Doshi & Co,"('Mumbai', 'Mumbai', 'Mumbai', 'Mumbai')",6 Months,"₹ 7,000 /month","['Internship', 'Internship with job offer']","['Accounting', 'Tally']",,Hiring since September 2022,13 opportunities posted,4,8 candidates hired,40 applicants,
2454937,Marketing Internship,71 Tales Bar & Cafe,"('Thane, Navi Mumbai, Mumbai', 'Mumbai', 'Thane, Navi Mumbai, Mumbai, Vashi, Panvel', 'Mumbai')",3 Months,"₹ 10,000 /month",['Internship'],"['Digital Marketing', 'Email Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'MS-Office', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Informal dress code', 'Free snacks & beverages']",Hiring since December 2023,3 opportunities posted,2,,17 applicants,
2454916,Social Media Marketing Internship,Arya Associates,"('Vadodara', 'Ahmedabad, Gandhinagar, Pune, Surat, Thane, Navi Mumbai, Vadodara, Kalyan, Baramati', 'Vadodara', 'Ahmedabad, Chennai, Guwahati, Kolkata, Pune, Surat, Bangalore, Vadodara, Mumbai, Kochi, Jaipur, Nagpur, Nashik, Andhra Pradesh')",3 Months,"₹ 5,000 /month","['Internship', 'Internship with job offer', 'Internship with job offer']",['Facebook Marketing'],"['Certificate', 'Letter of recommendation', 'Informal dress code']",Hiring since December 2022,4 opportunities posted,1,3 candidates hired,9 applicants,http://bleh.in
2454913,Data Entry Internship,Oxyhom Realty Private Limited,"('Gurgaon', 'Gurgaon', 'Gurgaon', 'Gurgaon')",6 Months,"₹ 10,000-12,000 /month","['Internship', 'Internship with job offer']","['English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'MS-Office']","['Certificate', 'Letter of recommendation', 'Informal dress code', 'Free snacks & beverages']",Hiring since May 2023,10 opportunities posted,4,,19 applicants,
2454912,Law/Legal Internship,DraftCraft International,"('Mumbai',)",3 Months,Unpaid,['Internship with job offer'],['Job offer'],['Job offer'],Hiring since May 2017,250 opportunities posted,10,23 candidates hired,47 applicants,http://www.draftcraft.org
2454903,Business Development (Sales) Internship,Urban Company,"('Chandigarh', 'Agra, Ajmer, Alwar, Faridabad, Chandigarh, Dehradun, Delhi, Gurgaon, Kota, Ludhiana, Rewari, Bhopal, Jaipur, Noida, Sonepat', 'Chandigarh, Mohali, Punjab', 'Chandigarh, Mohali')",6 Months,"₹ 16,000-24,000 /month","['Internship', 'Internship with job offer']","['MS-Excel', 'Negotiation & Problem-solving', 'SQL']","['Certificate', 'Letter of recommendation', 'Informal dress code']",Hiring since January 2022,5 opportunities posted,2,2 candidates hired,39 applicants,http://urbancompany.com
2454890,Sales Internship (Remote),Steady Rabbit,"('Work from home', 'Work from home', 'Work from home', 'Work from home')",3 Months,"₹ 5,000 /month","['Internship', 'Internship with job offer', 'Internship with job offer']",['Effective Communication'],"['Flexible work hours', '5 days a week']",Hiring since August 2021,25 opportunities posted,2,,9 applicants,http://steadyrabbit.in
2454887,Human Resources (HR) Internship,Highrise Management Services Private Limited,"('Ahmedabad', 'Ahmedabad, Aurangabad, Delhi, Gurgaon, Indore, Lucknow, Pune, Surat, Ahmednagar, Vadodara, Bhopal, Mumbai, Baramati, Nagpur, Nashik', 'Ahmedabad, Indore, Jamshedpur, Kolkata, Pune, Ranchi, Shimla, Shillong, Udaipur, Hyderabad, Bhopal, Mumbai, Nagpur, Nashik, Gwalior West', 'Ahmedabad, Chennai, Guwahati, Kolkata, Pune, Surat, Bangalore, Vadodara, Mumbai, Kochi, Jaipur, Nagpur, Nashik, Andhra Pradesh')",2 Months,"₹ 2,000 /month",['Internship'],"['Certificate', 'Letter of recommendation', 'Informal dress code']","['Certificate', 'Letter of recommendation', 'Informal dress code']",Hiring since April 2017,53 opportunities posted,4,13 candidates hired,17 applicants,http://highriseconsultancy.com
2454882,Customer Service/Customer Support Internship,Total Dental Care Private Limited (Sabka Dentist),"('Mumbai', 'Mumbai', 'Mumbai', 'Mumbai')",6 Months,"₹ 15,000 /month","['Internship', 'Internship with job offer']","['English Proficiency (Spoken)', 'Hindi Proficiency (Spoken)', 'MS-Office']","['Certificate', 'Letter of recommendation', 'Informal dress code']",Hiring since June 2022,18 opportunities posted,4,,5 applicants,https://www.sabkadentist.com
2454880,Human Resources (HR) Internship (Part time),SourceGrids,"('Mumbai', 'Mumbai', 'Mumbai', 'Mumbai')",3 Months,"₹ 5,000-10,000 /month",['Internship'],"['English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'MS-Office', 'MS-Word']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', '5 days a week', 'Free snacks & beverages']",Hiring since February 2022,12 opportunities posted,2,,45 applicants,
2454869,Copywriting Internship,Chimpandz Media LLP,"('Mumbai', 'Mumbai', 'Mumbai', 'Mumbai')",3 Months,"₹ 6,000 /month",['Internship'],"['Copywriting', 'Creative Writing', 'English Proficiency (Spoken)', 'English Proficiency (Written)']","['Certificate', '5 days a week']",Hiring since April 2017,173 opportunities posted,2,26 candidates hired,11 applicants,https://www.chimpandzinc.com
2454864,Digital Marketing Internship (Remote),InnerDrive HR Solutions,"('Work from home', 'Work from home', 'Work from home', 'Work from home')",6 Months,"₹ 5,000-10,000 /month","['Internship', 'Internship with job offer']","['Search Engine Marketing (SEM)', 'Search Engine Optimization (SEO)']","['Certificate', 'Letter of recommendation', '5 days a week']",Hiring since October 2016,27 opportunities posted,5,1 candidate hired,98 applicants,http://www.innerdrive.ga
2454856,Social Media Marketing Internship (Remote),Nutrifaffair,"('Work from home', 'Work from home', 'Work from home', 'Work from home')",3 Months,"₹ 2,000 /month",['Internship'],"['Digital Marketing', 'Facebook Marketing', 'Instagram Marketing', 'Social Media Marketing']","['Certificate', 'Letter of recommendation']",Hiring since October 2019,64 opportunities posted,4,29 candidates hired,30 applicants,https://www.instagram.com/nutriaffair
2454853,Network Engineering Internship,EVision IT Solution Private Limited,"('Ahmedabad, Gandhinagar, Anand, Vadodara', 'Ahmedabad, Surat', 'Vadodara', 'Ahmedabad, Chandigarh, Chennai, Coimbatore, Pune, Surat, Ahmednagar, Bangalore, Vadodara, Mumbai, Kochi, Jaipur, Nagpur, Nashik, Goa Velha')",6 Months,"₹ 5,000-10,000 /month",['Internship'],"['CCNA', 'Computer Networking', 'Computer Networks', 'Linux', 'SYSTEM ADMINISTRATOR']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since August 2021,69 opportunities posted,2,1 candidate hired,62 applicants,http://evisionits.com
2454852,Architecture Internship,ADVAITH SREEDEV ARCHITECTS & INFRASTRUCTURE DEVELOPERS,"('Alappuzha',)",6 Months,"₹ 4,000 /month",['Internship'],"['Adobe Photoshop', 'AutoCAD', 'Autodesk Revit']","['Certificate', 'Flexible work hours']",Hiring since February 2024,2 opportunities posted,2,,1 applicants,
2454850,Video Editing/Making Internship (Part time/Remote),My Homezy,"('Work from home', 'Work from home', 'Work from home', 'Work from home')",3 Months,"₹ 2,200 /month","['Internship', 'Internship with job offer']","['Video Editing', 'Video Making']","['Certificate', 'Letter of recommendation', 'Flexible work hours']",Hiring since December 2023,5 opportunities posted,2,3 candidates hired,24 applicants,https://youtube.com/channel/UCm4Gd11gcj7IRnCGEUEOgBQ
2454849,Human Resources (HR) Internship,Ear Solutions Private Limited,"('Noida', 'Faridabad, Delhi, Ghaziabad, Gurgaon, Noida', 'Noida', 'Noida')",4 Months,"₹ 3,000-5,000 /month","['Internship with job offer', 'Internship with job offer']","['Effective Communication', 'English Proficiency (Spoken)', 'MS-Office']","['Certificate', 'Letter of recommendation', 'Informal dress code', 'Free snacks & beverages', 'Job offer']",Hiring since January 2020,24 opportunities posted,4,,18 applicants,http://www.earsolutions.in
2454844,Content Writing Internship,Trendy Online Solution,"('Delhi', 'Delhi, Gurgaon, Noida', 'Delhi', 'Noida')",3 Months,"₹ 10,000-15,000 /month","['Internship', 'Internship with job offer', 'Internship with job offer']","['Blogging', 'Content Marketing', 'Content Writing', 'Creative Writing', 'English Proficiency (Written)', 'Search Engine Optimization (SEO)']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', '5 days a week', 'Free snacks & beverages']",Hiring since December 2018,174 opportunities posted,4,10 candidates hired,12 applicants,http://www.trendyonlinesolution.in/
2454837,Graphic Design Internship (Remote),MultiFly Media,"('Work from home', 'Work from home', 'Work from home', 'Work from home')",2 Months,"₹ 2,500 /month",['Internship'],"['Adobe After Effects', 'Adobe Creative Suite', 'Adobe Illustrator', 'Adobe Indesign', 'Adobe Photoshop', 'Adobe Photoshop Lightroom CC', 'Adobe Premiere Pro', 'CorelDRAW', 'UI & UX Design', 'Video Editing']","['Certificate', 'Letter of recommendation']",Hiring since July 2023,8 opportunities posted,2,2 candidates hired,44 applicants,http://multiflymedia.com
2454351,Business Development (Sales) Internship,Dyne Foods,"('Bangalore', 'Bangalore', 'Bangalore', 'Bangalore')",3 Months,"₹ 10,000 /month","['Internship', 'Internship with job offer', 'Internship with job offer']","['Digital Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'Social Media Marketing']",['Certificate'],Hiring since April 2024,1 opportunity posted,1,,4 applicants,http://dynefoods.in
2454813,Graphic Design Internship (Part time/Remote),Stars & Stripes,"('Work from home', 'Work from home', 'Work from home', 'Work from home')",6 Months,"₹ 3,000 /month +  Incentives",['Internship'],['CorelDRAW'],"['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since March 2022,7 opportunities posted,2,5 candidates hired,29 applicants,
2454811,Social Media Marketing Internship,Parity Cube Private Limited,"('Mumbai', 'Mumbai', 'Mumbai', 'Mumbai')",3 Months,"₹ 5,000 /month","['Internship', 'Internship with job offer', 'Internship with job offer']","['Instagram Marketing', 'Social Media Marketing']","['Certificate', 'Informal dress code', '5 days a week', 'Free snacks & beverages']",Hiring since July 2022,35 opportunities posted,2,,3 applicants,https://www.zingoy.com/
2454329,Business Development Internship,TheVietnamDMC,"('Delhi', 'Delhi', 'Delhi', 'Delhi, Ghaziabad, Gurgaon, Noida')",2 Months,"₹ 10,000 /month","['Internship with job offer', 'Internship with job offer']","['Certificate', 'Letter of recommendation', 'Informal dress code', 'Free snacks & beverages', 'Job offer']","['Certificate', 'Letter of recommendation', 'Informal dress code', 'Free snacks & beverages', 'Job offer']",Hiring since April 2024,1 opportunity posted,4,,11 applicants,https://thevietnamdmc.com/
2454803,Product Marketing Internship,TensorGo Software Private Limited,"('Hyderabad', 'Hyderabad', 'Hyderabad', 'Bangalore, Hyderabad')",4 Months,"₹ 15,000 /month",['Internship with job offer'],"['Content Marketing', 'Email Marketing', 'Marketing Campaigns', 'Marketing Strategies', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week', 'Job offer']",Hiring since December 2023,4 opportunities posted,2,,28 applicants,https://www.tensorgo.com
2454333,Marketing Internship,Shivangi Awasthi,"('Vadodara', 'Ahmedabad, Gandhinagar, Pune, Surat, Thane, Navi Mumbai, Vadodara, Kalyan, Baramati', 'Vadodara', 'Ahmedabad, Aurangabad, Delhi, Gurgaon, Indore, Lucknow, Pune, Surat, Ahmednagar, Vadodara, Bhopal, Mumbai, Baramati, Nagpur, Nashik')",3 Months,"₹ 10,000 /month","['Internship', 'Internship with job offer', 'Internship with job offer']","['English Proficiency (Spoken)', 'MS-Excel']",['Certificate'],Hiring since April 2024,1 opportunity posted,5,,6 applicants,http://itmvu.in
2453800,Market Research Internship (Remote),Namaskar with Love Foundation,"('Work from home', 'Work from home', 'Work from home', 'Work from home')",6 Months,"₹ 5,000 /month","['Internship', 'Internship with job offer']","['Sales', 'Salesforce', 'Sales pitch']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since September 2017,161 opportunities posted,5,346 candidates hired,19 applicants,https://namaskarwithlove.org/
2453811,Video Editing/Making Internship (Part time),Nakshatra Automation,"('Chennai', 'Chennai', 'Ahmedabad, Chennai, Delhi, Indore, Kolkata, Pune, Surat, Bangalore, Hyderabad, Bhopal, Mumbai, Jaipur')",3 Months,"₹ 6,000-8,000 /month",['Internship'],"['Audio Editing', 'Canva', 'Video Editing']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', '5 days a week', 'Free snacks & beverages']",Hiring since February 2021,5 opportunities posted,1,3 candidates hired,3 applicants,http://nakshatraautomation.in
2454356,Social Media Marketing Internship (Remote),Saachi Skincare Private Limited,"('Work from home', 'Work from home', 'Work from home', 'Work from home')",6 Months,"₹ 3,000 /month +  Incentives",['Internship'],"['Creative Writing', 'Digital Marketing', 'English Proficiency (Written)', 'Instagram Marketing', 'Search Engine Optimization (SEO)', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since April 2024,1 opportunity posted,1,,20 applicants,
